Order ID,Order Date,Customer ID,Category,Sales,Quantity,Discount,Profit
US-2016-106313,22-08-2016,DG-13300,Office Supplies,19.44,3,0,9.3312
CA-2014-105872,30-05-2014,JG-15160,Office Supplies,70.368,4,0.2,26.388
CA-2017-108287,18-12-2017,AG-10330,Office Supplies,12.672,9,0.2,1.4256
CA-2017-141103,30-07-2017,JF-15355,Technology,89.95,5,0,43.176
CA-2014-154781,21-11-2014,SC-20680,Office Supplies,6.58,2,0,3.0268
CA-2014-154781,21-11-2014,SC-20680,Technology,94.99,1,0,28.497
CA-2015-147816,24-09-2015,CM-11935,Technology,35.12,2,0.2,13.17
CA-2017-105326,20-08-2017,KT-16480,Office Supplies,25.92,4,0,12.4416
CA-2016-133613,17-06-2016,CP-12340,Office Supplies,7.96,2,0,3.7412
CA-2016-133613,17-06-2016,CP-12340,Technology,566.97,3,0,153.0819
CA-2016-133613,17-06-2016,CP-12340,Office Supplies,9.84,3,0,2.8536
CA-2015-109113,19-12-2015,EK-13795,Technology,25.488,2,0.2,4.779
CA-2015-156153,31-05-2015,CW-11905,Office Supplies,7.56,6,0,0.3024
CA-2015-133242,18-06-2015,KH-16510,Furniture,60.84,3,0,19.4688
CA-2015-133242,18-06-2015,KH-16510,Office Supplies,450.04,2,0,58.5052
CA-2015-133242,18-06-2015,KH-16510,Office Supplies,34.6,2,0,16.608
CA-2015-133242,18-06-2015,KH-16510,Technology,467.97,3,0,140.391
CA-2015-133242,18-06-2015,KH-16510,Office Supplies,33.02,2,0,15.8496
CA-2015-158323,30-11-2015,AB-10600,Furniture,17.088,2,0.2,1.068
CA-2015-161795,21-12-2015,AH-10075,Office Supplies,3.008,2,0.2,0.3384
CA-2017-100902,17-11-2017,CK-12595,Office Supplies,268.24,7,0.2,93.884
CA-2017-100902,17-11-2017,CK-12595,Technology,431.16,5,0.2,107.79
CA-2017-112844,13-11-2017,SP-20620,Technology,43.6,4,0,12.208
CA-2017-112844,13-11-2017,SP-20620,Furniture,154.95,3,0,30.99
CA-2016-158925,24-10-2016,JP-15460,Office Supplies,15.552,3,0.2,5.4432
CA-2014-155390,06-12-2014,BG-11035,Office Supplies,42.208,2,0.2,13.7176
CA-2017-123071,03-12-2017,CC-12550,Office Supplies,10.368,2,0.2,3.6288
CA-2017-156391,26-09-2017,SL-20155,Office Supplies,2.224,1,0.2,0.556
CA-2015-103093,03-02-2015,FO-14305,Office Supplies,74.52,9,0,35.0244
US-2017-118941,12-08-2017,BB-11545,Office Supplies,17.52,3,0,5.256
US-2017-118941,12-08-2017,BB-11545,Furniture,1779.9,5,0,373.779
US-2017-118941,12-08-2017,BB-11545,Office Supplies,219.9,5,0,59.373
CA-2015-169299,24-08-2015,DO-13435,Office Supplies,7.152,3,0.2,0.7152
CA-2017-154088,12-11-2017,LB-16735,Office Supplies,26.72,5,0.2,9.352
CA-2016-155978,01-08-2016,TS-21205,Technology,1039.728,2,0.2,90.9762
CA-2016-155978,01-08-2016,TS-21205,Office Supplies,45.96,2,0,13.788
CA-2016-108196,25-11-2016,CS-12505,Office Supplies,456.588,2,0.7,-304.392
CA-2016-108196,25-11-2016,CS-12505,Technology,4499.985,5,0.7,-6599.978
CA-2016-108196,25-11-2016,CS-12505,Technology,59.976,3,0.2,11.9952
CA-2016-152800,13-04-2016,SP-20920,Office Supplies,6.12,3,0,2.8764
CA-2014-166961,27-12-2014,CD-12790,Office Supplies,10.98,1,0,2.9646
CA-2014-166961,27-12-2014,CD-12790,Office Supplies,7.86,3,0,3.6156
CA-2014-166961,27-12-2014,CD-12790,Office Supplies,51.45,3,0,13.8915
CA-2014-166961,27-12-2014,CD-12790,Office Supplies,37.056,3,0.2,13.896
CA-2016-139381,18-04-2016,RF-19840,Office Supplies,203.92,4,0,55.0584
CA-2016-139381,18-04-2016,RF-19840,Technology,29.56,4,0,7.9812
CA-2015-132136,08-03-2015,FO-14305,Office Supplies,8.568,3,0.8,-14.5656
CA-2016-162236,04-11-2016,ER-13855,Office Supplies,45.248,2,0.2,3.9592
CA-2016-162236,04-11-2016,ER-13855,Furniture,876.3,10,0.4,-292.1
CA-2016-162236,04-11-2016,ER-13855,Office Supplies,185.376,2,0.2,-34.758
US-2014-111353,29-11-2014,PB-19150,Office Supplies,25.06,2,0,11.7782
US-2016-117037,17-05-2016,LW-17215,Office Supplies,2.89,1,0.8,-4.7685
US-2016-117037,17-05-2016,LW-17215,Office Supplies,7.896,3,0.2,2.4675
US-2016-117037,17-05-2016,LW-17215,Furniture,22.608,3,0.6,-10.1736
US-2016-117037,17-05-2016,LW-17215,Office Supplies,30.528,8,0.2,9.54
CA-2017-160801,19-09-2017,FG-14260,Office Supplies,4.842,3,0.7,-3.3894
CA-2016-108364,19-12-2016,BP-11050,Office Supplies,1.8,5,0.8,-2.88
CA-2017-169362,12-10-2017,SP-20860,Technology,39.984,2,0.2,-1.4994
CA-2015-127481,12-12-2015,JD-15895,Office Supplies,32.4,5,0,15.876
CA-2015-127481,12-12-2015,JD-15895,Office Supplies,97.88,2,0,48.94
CA-2015-112711,12-07-2015,FM-14380,Technology,307.168,4,0.2,30.7168
US-2015-145121,02-10-2015,MP-17965,Office Supplies,26.9,5,0,13.181
CA-2017-166184,24-03-2017,HR-14830,Office Supplies,47.01,3,0,22.0947
CA-2017-166184,24-03-2017,HR-14830,Technology,469.99,1,0,136.2971
CA-2017-166184,24-03-2017,HR-14830,Furniture,207.846,3,0.1,2.3094
CA-2017-157413,01-06-2017,BW-11065,Office Supplies,324.744,3,0.2,-77.1267
CA-2014-143637,24-03-2014,MS-17710,Furniture,40.48,2,0,14.5728
CA-2015-102260,22-09-2015,SJ-20125,Office Supplies,12,4,0.2,4.2
CA-2015-102260,22-09-2015,SJ-20125,Office Supplies,720.064,4,0.2,-63.0056
CA-2015-102260,22-09-2015,SJ-20125,Office Supplies,25.424,1,0.2,-4.767
CA-2015-102260,22-09-2015,SJ-20125,Office Supplies,2.816,2,0.2,0.3168
CA-2015-102260,22-09-2015,SJ-20125,Office Supplies,3.204,2,0.7,-2.5632
US-2016-137295,08-01-2016,VS-21820,Office Supplies,30.828,7,0.7,-24.6624
US-2016-137295,08-01-2016,VS-21820,Office Supplies,47.616,3,0.2,5.952
US-2016-137295,08-01-2016,VS-21820,Technology,108.784,2,0.2,10.8784
CA-2016-134334,14-02-2016,DK-13090,Office Supplies,4.77,1,0,2.1465
CA-2016-134334,14-02-2016,DK-13090,Office Supplies,7.98,3,0,2.0748
CA-2016-134334,14-02-2016,DK-13090,Furniture,550.431,3,0.3,-47.1798
CA-2016-134334,14-02-2016,DK-13090,Furniture,10.56,6,0,4.6464
US-2017-109316,08-06-2017,MG-17680,Furniture,1497.666,2,0.15,140.9568
US-2017-109316,08-06-2017,MG-17680,Technology,17.52,2,0.2,-3.504
CA-2016-138478,21-10-2016,DP-13390,Office Supplies,113.22,3,0,29.4372
CA-2016-138478,21-10-2016,DP-13390,Office Supplies,35.88,6,0,17.5812
CA-2016-138478,21-10-2016,DP-13390,Office Supplies,4535.976,3,0.2,1644.2913
CA-2017-150469,26-01-2017,CJ-12010,Office Supplies,11.84,8,0,5.6832
CA-2017-152436,08-12-2017,CW-11905,Office Supplies,592.74,6,0,160.0398
CA-2016-169334,21-10-2016,GW-14605,Office Supplies,111.672,9,0.2,6.9795
US-2014-115413,26-08-2014,PP-18955,Office Supplies,8.64,3,0,2.5056
US-2014-115413,26-08-2014,PP-18955,Technology,149.97,3,0,52.4895
CA-2014-125150,16-05-2014,PW-19030,Furniture,232.88,5,0.2,17.466
CA-2015-127327,03-02-2015,PW-19030,Furniture,90.882,1,0.1,15.147
CA-2017-117114,31-10-2017,CY-12745,Technology,508.768,4,0.2,38.1576
CA-2017-117114,31-10-2017,CY-12745,Office Supplies,9.912,3,0.2,3.2214
CA-2015-137302,26-04-2015,BW-11110,Furniture,63.936,3,0.2,6.3936
CA-2015-137302,26-04-2015,BW-11110,Office Supplies,59.52,3,0,15.4752
CA-2015-137302,26-04-2015,BW-11110,Technology,311.976,3,0.2,38.997
CA-2015-137302,26-04-2015,BW-11110,Office Supplies,50.352,3,0.2,17.6232
CA-2016-112382,09-05-2016,MB-18085,Technology,19.136,2,0.2,1.9136
CA-2015-128958,24-01-2015,CR-12820,Office Supplies,13.12,5,0.2,2.132
CA-2015-106257,13-04-2015,EB-14110,Furniture,241.568,2,0.2,-15.098
CA-2015-106257,13-04-2015,EB-14110,Technology,479.92,2,0.2,41.993
CA-2015-149083,25-09-2015,SH-19975,Furniture,307.136,4,0.2,-11.5176
CA-2015-149083,25-09-2015,SH-19975,Office Supplies,12.6,2,0,5.796
CA-2015-149083,25-09-2015,SH-19975,Technology,159.98,2,0,57.5928
US-2014-137869,28-03-2014,CV-12295,Office Supplies,6.12,3,0,2.8764
US-2014-137869,28-03-2014,CV-12295,Furniture,1184.72,4,0,106.6248
CA-2016-116603,17-07-2016,AT-10735,Office Supplies,45.96,2,0,13.788
CA-2014-158470,19-04-2014,AG-10390,Office Supplies,58.05,3,0,26.703
CA-2014-158470,19-04-2014,AG-10390,Office Supplies,71.28,11,0,34.2144
US-2017-123834,21-07-2017,GM-14500,Furniture,124.404,4,0.3,-21.3264
CA-2015-125976,27-09-2015,JK-15205,Office Supplies,154.9,5,0,69.705
CA-2015-125976,27-09-2015,JK-15205,Technology,1871.88,12,0,561.564
CA-2016-128706,27-02-2016,DW-13540,Furniture,16.192,2,0.6,-6.8816
CA-2016-104311,02-05-2016,AS-10090,Office Supplies,18.936,3,0.2,-3.7872
CA-2016-104311,02-05-2016,AS-10090,Office Supplies,12.672,3,0.2,-3.168
CA-2016-104311,02-05-2016,AS-10090,Office Supplies,5.04,2,0.2,1.764
CA-2014-169649,09-12-2014,TS-21205,Office Supplies,8.448,2,0.2,2.9568
CA-2014-169649,09-12-2014,TS-21205,Office Supplies,20.388,2,0.8,-53.0088
CA-2015-144890,25-12-2015,SM-20320,Office Supplies,9.96,2,0,4.8804
CA-2017-135587,07-12-2017,BH-11710,Office Supplies,320.64,4,0,89.7792
CA-2017-135587,07-12-2017,BH-11710,Technology,52,4,0,23.4
CA-2014-103429,30-05-2014,LW-16825,Office Supplies,25.584,2,0.2,8.9544
CA-2014-103429,30-05-2014,LW-16825,Technology,464,5,0,134.56
CA-2014-103429,30-05-2014,LW-16825,Office Supplies,235.95,3,0,77.8635
CA-2014-103429,30-05-2014,LW-16825,Office Supplies,39.96,4,0,17.982
CA-2017-152261,02-03-2017,JA-15970,Office Supplies,18.528,4,0.7,-12.352
CA-2015-142993,12-10-2015,KA-16525,Technology,17.9,2,0,3.401
CA-2015-142993,12-10-2015,KA-16525,Office Supplies,81.96,2,0,0
CA-2015-143364,14-07-2015,TG-21310,Office Supplies,272.736,3,0.2,-64.7748
CA-2015-143364,14-07-2015,TG-21310,Office Supplies,18.496,4,0.2,6.7048
CA-2015-143364,14-07-2015,TG-21310,Furniture,441.92,2,0.2,49.716
CA-2015-143364,14-07-2015,TG-21310,Furniture,127.764,6,0.7,-191.646
CA-2014-100972,19-11-2014,DB-13360,Office Supplies,166.44,3,0,79.8912
CA-2016-136994,27-05-2016,LS-17245,Office Supplies,13.38,2,0,6.1548
US-2017-166233,03-07-2017,MO-17950,Technology,24,2,0.2,-2.7
CA-2017-122112,25-09-2017,CA-11965,Office Supplies,24.448,4,0.2,8.8624
CA-2016-101672,03-10-2016,DB-12910,Office Supplies,6.16,2,0,2.9568
CA-2016-101672,03-10-2016,DB-12910,Furniture,915.136,4,0.2,102.9528
CA-2016-101672,03-10-2016,DB-12910,Office Supplies,8.56,2,0,3.852
CA-2016-101672,03-10-2016,DB-12910,Office Supplies,97.82,2,0,45.9754
CA-2017-168403,09-09-2017,DK-12835,Office Supplies,31.104,6,0.2,11.2752
CA-2017-168403,09-09-2017,DK-12835,Office Supplies,11.176,1,0.2,0.8382
CA-2015-148705,12-03-2015,EB-14170,Office Supplies,5.04,2,0.2,1.764
CA-2016-160241,29-11-2016,DR-12940,Furniture,242.176,4,0.6,-302.72
CA-2016-155747,14-06-2016,JS-15685,Furniture,337.176,2,0.4,-118.0116
CA-2017-118017,03-12-2017,LC-16870,Office Supplies,13.344,6,0.2,1.0008
CA-2017-118017,03-12-2017,LC-16870,Technology,76.752,6,0.2,10.5534
CA-2017-118017,03-12-2017,LC-16870,Technology,102.336,8,0.2,14.0712
CA-2017-118017,03-12-2017,LC-16870,Office Supplies,10.32,2,0.2,3.741
CA-2017-118017,03-12-2017,LC-16870,Office Supplies,47.32,7,0.2,5.915
CA-2017-118017,03-12-2017,LC-16870,Furniture,23.376,3,0.2,7.0128
CA-2017-118017,03-12-2017,LC-16870,Furniture,16.72,5,0.2,3.344
CA-2017-118017,03-12-2017,LC-16870,Furniture,16.192,1,0.2,4.6552
CA-2016-113117,16-08-2016,JP-15520,Office Supplies,32.4,5,0,15.552
CA-2016-148684,25-12-2016,TS-21655,Office Supplies,19.89,9,0,5.3703
CA-2016-148684,25-12-2016,TS-21655,Technology,399.98,2,0,171.9914
CA-2016-148684,25-12-2016,TS-21655,Furniture,343.85,5,0,137.54
CA-2016-148684,25-12-2016,TS-21655,Office Supplies,106.32,3,0,49.9704
CA-2017-125367,23-07-2017,NM-18445,Office Supplies,13.92,3,0.2,4.35
CA-2017-124744,21-06-2017,EH-14125,Office Supplies,82.4,5,0,40.376
CA-2017-124744,21-06-2017,EH-14125,Office Supplies,6.24,2,0,3.0576
CA-2017-124744,21-06-2017,EH-14125,Office Supplies,447.84,8,0,219.4416
CA-2017-128363,13-08-2017,DC-12850,Office Supplies,272.048,7,0.2,30.6054
CA-2017-128363,13-08-2017,DC-12850,Office Supplies,1614.582,6,0.7,-1237.8462
CA-2017-128363,13-08-2017,DC-12850,Office Supplies,24.32,5,0.2,9.12
CA-2017-128363,13-08-2017,DC-12850,Technology,1.584,2,0.2,0.4752
CA-2017-128363,13-08-2017,DC-12850,Furniture,31.984,1,0.2,0
CA-2017-128363,13-08-2017,DC-12850,Office Supplies,14.76,5,0.2,4.797
CA-2017-128363,13-08-2017,DC-12850,Furniture,423.648,2,0.2,47.6604
CA-2015-126669,07-11-2015,DO-13645,Office Supplies,76.64,2,0.2,26.824
US-2015-118766,15-10-2015,LS-16975,Office Supplies,4.464,1,0.2,1.674
US-2015-118766,15-10-2015,LS-16975,Office Supplies,3.96,10,0.8,-6.93
CA-2016-112585,30-07-2016,RW-19630,Office Supplies,715.64,2,0,178.91
CA-2016-149762,03-12-2016,RD-19720,Furniture,268.704,3,0.2,6.7176
CA-2016-149762,03-12-2016,RD-19720,Office Supplies,21.92,8,0,5.9184
CA-2016-149762,03-12-2016,RD-19720,Office Supplies,48.72,3,0,7.308
CA-2016-149762,03-12-2016,RD-19720,Furniture,205.666,2,0.15,-12.098
CA-2016-167605,28-04-2016,RB-19570,Furniture,30.344,2,0.6,-31.8612
US-2017-105697,25-08-2017,JE-15715,Office Supplies,25.696,2,0.2,1.9272
CA-2017-165323,17-06-2017,SR-20740,Technology,3404.5,5,0,1668.205
CA-2017-165323,17-06-2017,SR-20740,Technology,101.34,3,0,8.1072
CA-2015-110891,20-11-2015,PO-19195,Furniture,344.372,4,0.3,-93.4724
CA-2017-100783,04-09-2017,JK-16120,Office Supplies,30.384,1,0.2,3.798
CA-2015-152513,04-07-2015,JP-16135,Office Supplies,22.848,2,0.2,7.4256
CA-2017-139822,15-09-2017,Dp-13240,Office Supplies,38.62,2,0,10.8136
CA-2017-139822,15-09-2017,Dp-13240,Technology,59.98,2,0,10.7964
CA-2017-107713,13-03-2017,JB-16000,Office Supplies,174.3,3,0,81.921
CA-2017-134096,24-09-2017,PP-18955,Technology,383.96,5,0.2,38.396
CA-2017-134096,24-09-2017,PP-18955,Office Supplies,15.57,3,0.7,-11.418
CA-2016-125843,13-08-2016,RF-19840,Office Supplies,22.32,4,0,10.7136
CA-2016-125843,13-08-2016,RF-19840,Office Supplies,103.6,7,0,51.8
CA-2017-120404,20-11-2017,KH-16330,Technology,2.97,3,0,1.3365
CA-2017-120404,20-11-2017,KH-16330,Technology,569.99,1,0,170.997
CA-2017-120404,20-11-2017,KH-16330,Furniture,50.97,3,0,9.1746
CA-2017-167549,25-07-2017,EM-14200,Furniture,298.116,6,0.3,-4.2588
CA-2016-120082,25-03-2016,DK-12835,Office Supplies,59.52,3,0,17.856
US-2016-168095,15-07-2016,MC-17425,Furniture,230.28,3,0.2,23.028
US-2016-168095,15-07-2016,MC-17425,Office Supplies,105.52,5,0.2,34.294
CA-2017-166093,17-08-2017,RW-19540,Office Supplies,23.36,2,0,11.68
CA-2017-166093,17-08-2017,RW-19540,Technology,71.976,3,0.2,8.997
CA-2017-166093,17-08-2017,RW-19540,Office Supplies,8.56,2,0,3.852
CA-2017-166093,17-08-2017,RW-19540,Office Supplies,13.92,3,0.2,4.872
CA-2017-166093,17-08-2017,RW-19540,Office Supplies,2518.29,9,0,654.7554
CA-2017-166093,17-08-2017,RW-19540,Office Supplies,540.57,3,0,140.5482
CA-2017-166093,17-08-2017,RW-19540,Office Supplies,221.056,8,0.2,77.3696
CA-2016-146325,14-12-2016,DS-13180,Furniture,81.424,2,0.2,-9.1602
CA-2016-146325,14-12-2016,DS-13180,Office Supplies,134.8,10,0,35.048
CA-2017-134194,25-12-2017,GA-14725,Office Supplies,39.582,9,0.8,-59.373
CA-2017-134194,25-12-2017,GA-14725,Office Supplies,44.688,7,0.2,5.0274
CA-2017-134194,25-12-2017,GA-14725,Office Supplies,31.744,2,0.2,2.3808
CA-2017-134194,25-12-2017,GA-14725,Office Supplies,40.98,5,0.8,-65.568
CA-2017-134194,25-12-2017,GA-14725,Office Supplies,3.168,3,0.8,-5.0688
CA-2014-131009,01-03-2014,SC-20380,Office Supplies,18.84,5,0.2,-3.5325
CA-2014-131009,01-03-2014,SC-20380,Furniture,362.25,6,0.3,0
CA-2014-131009,01-03-2014,SC-20380,Furniture,63.552,6,0.6,-34.9536
CA-2014-131009,01-03-2014,SC-20380,Office Supplies,129.552,3,0.2,-22.6716
CA-2015-145814,19-11-2015,KD-16345,Office Supplies,5.984,2,0.2,2.244
CA-2015-145814,19-11-2015,KD-16345,Technology,861.76,4,0,249.9104
CA-2014-138359,01-04-2014,KH-16330,Office Supplies,66.96,4,0,2.6784
CA-2014-138359,01-04-2014,KH-16330,Office Supplies,6.24,2,0,3.0576
CA-2017-131807,05-10-2017,GG-14650,Furniture,435.168,4,0.2,-59.8356
CA-2017-131807,05-10-2017,GG-14650,Office Supplies,14.9,5,0,6.854
CA-2017-131807,05-10-2017,GG-14650,Office Supplies,15.8,4,0,4.108
CA-2017-131807,05-10-2017,GG-14650,Furniture,72.9,5,0,26.973
CA-2017-131807,05-10-2017,GG-14650,Furniture,206.352,3,0.2,5.1588
CA-2017-131807,05-10-2017,GG-14650,Technology,7.992,1,0.2,2.6973
CA-2017-104864,18-11-2017,JS-15685,Office Supplies,81.36,5,0.2,-19.323
CA-2017-104864,18-11-2017,JS-15685,Office Supplies,20.232,8,0.7,-16.1856
CA-2017-104864,18-11-2017,JS-15685,Office Supplies,389.056,4,0.2,48.632
CA-2017-104864,18-11-2017,JS-15685,Office Supplies,20.736,4,0.2,7.2576
CA-2017-104864,18-11-2017,JS-15685,Office Supplies,41.472,8,0.2,14.5152
CA-2015-138219,23-03-2015,BP-11095,Office Supplies,33.36,4,0,16.68
CA-2016-157707,10-10-2016,CC-12610,Furniture,90.882,3,0.7,-190.8522
CA-2016-157707,10-10-2016,CC-12610,Technology,15.992,1,0.2,-2.9985
CA-2016-157707,10-10-2016,CC-12610,Furniture,120.784,1,0.2,13.5882
US-2015-126753,16-08-2015,SP-20860,Technology,519.792,4,0.4,-112.6216
US-2015-126753,16-08-2015,SP-20860,Technology,31.176,3,0.2,-5.4558
US-2015-126753,16-08-2015,SP-20860,Office Supplies,10.368,2,0.2,3.6288
US-2015-126753,16-08-2015,SP-20860,Office Supplies,2.724,2,0.7,-1.9068
US-2015-126753,16-08-2015,SP-20860,Furniture,254.352,3,0.2,0
US-2015-126753,16-08-2015,SP-20860,Office Supplies,3.762,3,0.7,-2.7588
US-2015-126753,16-08-2015,SP-20860,Office Supplies,10.272,3,0.2,3.21
CA-2014-166051,31-05-2014,JK-15625,Technology,659.97,3,0,197.991
CA-2014-166051,31-05-2014,JK-15625,Technology,113.73,3,0,32.9817
CA-2015-113040,27-08-2015,CC-12100,Office Supplies,5.104,1,0.2,1.6588
CA-2014-103800,03-01-2014,DP-13000,Office Supplies,16.448,2,0.2,5.5512
CA-2014-113383,10-09-2014,SF-20065,Office Supplies,81.92,4,0,22.1184
CA-2014-113383,10-09-2014,SF-20065,Furniture,254.9,5,0,76.47
CA-2017-152499,22-01-2017,EH-13765,Office Supplies,15.12,5,0.2,4.914
CA-2017-152499,22-01-2017,EH-13765,Office Supplies,7.872,3,0.2,0.8856
CA-2016-151498,21-04-2016,DN-13690,Office Supplies,8.32,5,0.2,2.808
CA-2016-137939,20-07-2016,PJ-19015,Technology,89.95,5,0,43.176
US-2016-117793,23-08-2016,MA-17560,Office Supplies,25.2,4,0,11.592
US-2016-117793,23-08-2016,MA-17560,Office Supplies,37.59,3,0,17.6673
US-2016-117793,23-08-2016,MA-17560,Office Supplies,14.97,1,0,4.1916
US-2016-117793,23-08-2016,MA-17560,Technology,1.98,2,0,0.891
CA-2016-133872,14-06-2016,VM-21835,Office Supplies,39.936,4,0.7,-26.624
CA-2016-133872,14-06-2016,VM-21835,Technology,18.464,2,0.2,2.308
US-2015-165743,20-11-2015,MM-18055,Office Supplies,4.896,3,0.7,-3.4272
US-2015-165743,20-11-2015,MM-18055,Furniture,145.764,6,0.7,-247.7988
US-2015-165743,20-11-2015,MM-18055,Office Supplies,9.612,6,0.7,-7.3692
US-2017-105998,03-11-2017,CR-12580,Technology,199.75,5,0,87.89
US-2017-105998,03-11-2017,CR-12580,Furniture,1673.184,12,0.2,20.9148
US-2014-148194,04-05-2014,BS-11365,Furniture,12.18,7,0,3.8976
US-2014-148194,04-05-2014,BS-11365,Office Supplies,57.68,4,0,19.0344
US-2015-151407,08-11-2015,RD-19585,Technology,263.96,4,0,76.5484
CA-2015-110870,12-12-2015,KD-16270,Technology,299.94,6,0,128.9742
CA-2015-110870,12-12-2015,KD-16270,Office Supplies,25.76,7,0,0.5152
CA-2014-143210,01-12-2014,AA-10645,Technology,271.9,2,0,78.851
CA-2014-143210,01-12-2014,AA-10645,Furniture,45.84,3,0,15.5856
CA-2014-143210,01-12-2014,AA-10645,Furniture,9.82,2,0,3.2406
CA-2016-139808,07-10-2016,MC-18100,Office Supplies,93.36,12,0,0.9336
CA-2015-110863,17-11-2015,AA-10645,Office Supplies,541.24,4,0,5.4124
CA-2015-110863,17-11-2015,AA-10645,Office Supplies,106.32,3,0,49.9704
CA-2015-110863,17-11-2015,AA-10645,Furniture,1323.9,5,0,383.931
CA-2014-127859,17-03-2014,QJ-19255,Office Supplies,126.624,6,0.2,41.1528
US-2015-136427,20-06-2015,JM-16195,Technology,125.944,7,0.2,15.743
CA-2017-120168,25-05-2017,TB-21625,Office Supplies,663.92,5,0.2,207.475
CA-2017-120168,25-05-2017,TB-21625,Technology,120,8,0,13.2
CA-2017-120168,25-05-2017,TB-21625,Office Supplies,3.29,1,0,1.4805
CA-2017-120168,25-05-2017,TB-21625,Furniture,18.84,3,0,6.0288
US-2014-131870,09-09-2014,NF-18595,Furniture,60.672,6,0.2,12.8928
US-2014-131870,09-09-2014,NF-18595,Office Supplies,30.816,9,0.2,2.6964
CA-2017-114804,17-10-2017,BF-11020,Technology,52.792,1,0.2,4.6193
CA-2017-167227,02-11-2017,NP-18670,Office Supplies,83.9,10,0,20.975
CA-2017-167227,02-11-2017,NP-18670,Office Supplies,11.76,2,0,5.7624
CA-2014-129189,21-07-2014,HM-14860,Office Supplies,4.992,3,0.8,-12.9792
CA-2014-129189,21-07-2014,HM-14860,Office Supplies,87.92,5,0.2,29.673
CA-2014-129189,21-07-2014,HM-14860,Furniture,657.93,5,0.3,-93.99
CA-2014-129189,21-07-2014,HM-14860,Office Supplies,1.044,1,0.8,-1.827
CA-2015-132465,11-09-2015,DM-13525,Furniture,210.68,2,0,50.5632
CA-2015-132465,11-09-2015,DM-13525,Office Supplies,78.8,1,0,1.576
CA-2015-132465,11-09-2015,DM-13525,Technology,19.99,1,0,6.7966
CA-2015-132465,11-09-2015,DM-13525,Office Supplies,772.68,4,0,108.1752
CA-2016-166373,21-10-2016,JF-15565,Technology,106.08,6,0.2,-9.282
CA-2016-158806,07-01-2016,NM-18520,Furniture,23.076,3,0.6,-10.9611
CA-2016-158806,07-01-2016,NM-18520,Office Supplies,25.92,5,0.2,9.072
CA-2015-119690,25-06-2015,MV-17485,Office Supplies,47.952,3,0.2,16.1838
CA-2015-119690,25-06-2015,MV-17485,Office Supplies,0.984,2,0.8,-1.476
CA-2015-119690,25-06-2015,MV-17485,Furniture,75.384,9,0.6,-20.7306
CA-2015-119690,25-06-2015,MV-17485,Office Supplies,4.608,2,0.2,1.6704
CA-2015-153738,20-09-2015,AG-10270,Office Supplies,37.68,6,0,16.956
CA-2017-169012,10-07-2017,BF-11275,Office Supplies,41.91,3,0,10.8966
CA-2017-109393,30-06-2017,JC-15775,Furniture,435.999,3,0.15,5.1294
CA-2017-121489,21-08-2017,CM-11815,Furniture,388.704,6,0.2,38.8704
CA-2017-121489,21-08-2017,CM-11815,Office Supplies,572.58,6,0,34.3548
CA-2017-121489,21-08-2017,CM-11815,Technology,33.18,2,0,11.613
US-2017-133081,11-03-2017,PV-18985,Technology,63.88,4,0,24.9132
US-2017-133081,11-03-2017,PV-18985,Furniture,26.72,1,0,11.7568
CA-2017-165008,15-09-2017,DO-13645,Office Supplies,295.056,9,0.2,106.9578
CA-2016-145611,20-09-2016,HA-14905,Office Supplies,393.25,5,0,129.7725
CA-2016-113600,15-12-2016,SH-20395,Office Supplies,2.214,3,0.7,-1.476
CA-2017-130834,03-11-2017,JM-16195,Office Supplies,16.272,3,0.2,5.2884
CA-2016-168543,03-07-2016,DK-13225,Office Supplies,706.86,7,0,197.9208
CA-2014-144974,26-09-2014,CM-12715,Office Supplies,5.97,5,0.7,-4.577
CA-2014-144974,26-09-2014,CM-12715,Furniture,21.184,1,0.2,4.7664
CA-2014-144974,26-09-2014,CM-12715,Office Supplies,41.376,6,0.2,3.1032
CA-2014-109904,14-07-2014,BF-10975,Office Supplies,17.94,3,0,4.485
CA-2017-152205,28-09-2017,SF-20965,Office Supplies,2.655,1,0.7,-1.8585
CA-2015-121188,28-08-2015,CB-12025,Office Supplies,892.35,5,0,267.705
CA-2015-121188,28-08-2015,CB-12025,Furniture,307.666,2,0.15,28.9568
CA-2015-121188,28-08-2015,CB-12025,Office Supplies,728.82,9,0,29.1528
CA-2015-121188,28-08-2015,CB-12025,Office Supplies,41.36,5,0.2,13.959
CA-2015-121188,28-08-2015,CB-12025,Technology,43.176,3,0.2,15.1116
CA-2015-121188,28-08-2015,CB-12025,Furniture,4.16,2,0,1.7472
CA-2015-156013,20-09-2015,TC-20980,Office Supplies,61.4,5,0,28.858
CA-2015-156013,20-09-2015,TC-20980,Office Supplies,24.448,2,0.2,8.8624
CA-2016-132997,07-11-2016,LW-17215,Technology,263.96,4,0,71.2692
CA-2016-132997,07-11-2016,LW-17215,Technology,359.97,3,0,100.7916
CA-2016-132997,07-11-2016,LW-17215,Office Supplies,12.96,2,0,6.2208
CA-2016-132997,07-11-2016,LW-17215,Office Supplies,116.82,3,0,5.841
CA-2016-132997,07-11-2016,LW-17215,Office Supplies,276.784,2,0.2,89.9548
US-2015-160563,20-10-2015,NS-18640,Technology,239.97,3,0,86.3892
US-2015-160563,20-10-2015,NS-18640,Furniture,16.02,6,0,6.0876
